source,row,column,detected_bbox,status,asset_id,reason
07-1000263633.png,4,3,"[319, 568, 456, 746]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,4,4,"[471, 567, 609, 746]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,4,5,"[623, 568, 760, 746]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,4,6,"[774, 568, 912, 746]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,4,7,"[926, 568, 1064, 747]",retained,map_rail_platform_e,supplement_missing_material_or_function
07-1000263633.png,4,8,"[1079, 568, 1216, 747]",retained,map_rail_platform_w,supplement_missing_material_or_function
07-1000263633.png,4,9,"[1230, 568, 1365, 747]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,4,10,"[1380, 568, 1519, 747]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,1,"[18, 764, 156, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,2,"[169, 764, 305, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,3,"[319, 764, 456, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,4,"[470, 764, 609, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,5,"[624, 764, 760, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,6,"[773, 763, 911, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,7,"[926, 764, 1063, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,8,"[1079, 764, 1216, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,9,"[1231, 763, 1366, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,5,10,"[1379, 764, 1518, 961]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,1,"[17, 978, 156, 1197]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,2,"[169, 978, 305, 1197]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,3,"[319, 978, 456, 1197]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,4,"[470, 978, 609, 1198]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,5,"[623, 978, 760, 1198]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,6,"[773, 978, 910, 1197]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,7,"[925, 978, 1063, 1197]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,8,"[1079, 978, 1216, 1197]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,9,"[1230, 978, 1365, 1197]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,6,10,"[1379, 978, 1518, 1197]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,1,"[17, 1214, 156, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,2,"[169, 1214, 305, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,3,"[319, 1214, 456, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,4,"[470, 1214, 609, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,5,"[623, 1214, 760, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,6,"[773, 1214, 911, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,7,"[925, 1214, 1063, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,8,"[1078, 1214, 1216, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,9,"[1231, 1214, 1365, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
07-1000263633.png,7,10,"[1379, 1214, 1518, 1414]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
08-1000263631.png,1,1,"[17, 24, 155, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,2,"[169, 24, 306, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,3,"[320, 24, 458, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,4,"[472, 24, 610, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,5,"[624, 24, 761, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,6,"[775, 24, 912, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,7,"[927, 24, 1064, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,8,"[1079, 24, 1216, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,9,"[1230, 24, 1367, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,1,10,"[1381, 24, 1518, 171]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,1,"[18, 189, 155, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,2,"[169, 188, 306, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,3,"[320, 189, 458, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,4,"[472, 188, 610, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,5,"[624, 188, 761, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,6,"[775, 188, 912, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,7,"[926, 188, 1064, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,8,"[1078, 188, 1216, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,9,"[1230, 189, 1367, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,2,10,"[1381, 188, 1518, 337]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,1,"[17, 354, 155, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,2,"[169, 354, 306, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,3,"[320, 354, 458, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,4,"[472, 354, 610, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,5,"[624, 353, 761, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,6,"[775, 353, 912, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,7,"[926, 353, 1064, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,8,"[1078, 354, 1216, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,9,"[1230, 353, 1367, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,3,10,"[1381, 354, 1518, 501]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,1,"[17, 517, 155, 664]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,2,"[169, 517, 306, 663]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,3,"[320, 517, 457, 663]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,4,"[472, 517, 610, 663]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,5,"[624, 517, 761, 664]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,6,"[775, 517, 912, 663]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,7,"[926, 517, 1064, 663]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,8,"[1079, 517, 1216, 663]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,9,"[1230, 517, 1367, 663]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,4,10,"[1381, 517, 1518, 663]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,1,"[17, 679, 155, 827]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,2,"[169, 679, 306, 827]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,3,"[320, 679, 458, 826]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,4,"[472, 679, 610, 826]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,5,"[624, 679, 761, 826]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,6,"[775, 679, 913, 826]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,7,"[926, 679, 1064, 826]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,8,"[1078, 679, 1216, 826]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,9,"[1230, 679, 1367, 826]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,5,10,"[1381, 679, 1518, 826]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,1,"[17, 843, 155, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,2,"[169, 842, 306, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,3,"[320, 842, 457, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,4,"[472, 842, 610, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,5,"[624, 842, 761, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,6,"[775, 842, 912, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,7,"[926, 842, 1064, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,8,"[1079, 842, 1216, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,9,"[1230, 842, 1367, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,6,10,"[1381, 842, 1518, 988]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,1,"[17, 1004, 155, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,2,"[169, 1004, 306, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,3,"[320, 1004, 457, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,4,"[472, 1004, 610, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,5,"[624, 1004, 761, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,6,"[775, 1004, 912, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,7,"[926, 1004, 1064, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,8,"[1078, 1004, 1216, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,9,"[1230, 1004, 1367, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
08-1000263631.png,7,10,"[1381, 1004, 1518, 1150]",excluded,,style_mismatch: 水面・岩肌の細かな描写が基準の簡略化された水場と異なる
09-1000263630.png,1,1,"[17, 23, 157, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,2,"[168, 23, 307, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,3,"[318, 23, 458, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,4,"[471, 23, 610, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,5,"[622, 23, 762, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,6,"[773, 23, 914, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,7,"[927, 23, 1066, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,8,"[1078, 23, 1217, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,9,"[1229, 23, 1369, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,1,10,"[1380, 23, 1519, 172]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,1,"[17, 188, 157, 337]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,2,"[167, 188, 307, 337]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,3,"[318, 188, 458, 337]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,4,"[470, 188, 610, 337]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,5,"[622, 189, 762, 337]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,6,"[773, 189, 914, 337]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,7,"[926, 189, 1066, 338]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,8,"[1077, 189, 1216, 338]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,9,"[1229, 189, 1369, 338]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,2,10,"[1380, 189, 1519, 338]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,1,"[17, 354, 157, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,2,"[167, 354, 306, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,3,"[317, 354, 457, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,4,"[470, 354, 609, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,5,"[621, 354, 761, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,6,"[773, 354, 914, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,7,"[926, 354, 1065, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,8,"[1077, 354, 1216, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,9,"[1228, 354, 1369, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,3,10,"[1380, 354, 1519, 503]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,1,"[17, 517, 156, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,2,"[167, 517, 306, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,3,"[318, 517, 457, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,4,"[470, 517, 610, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,5,"[622, 517, 761, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,6,"[773, 517, 914, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,7,"[926, 517, 1065, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,8,"[1078, 517, 1216, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,9,"[1229, 517, 1369, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,4,10,"[1380, 517, 1519, 665]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,1,"[17, 679, 156, 841]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,2,"[167, 679, 306, 842]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,3,"[318, 679, 457, 842]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,4,"[471, 679, 610, 841]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,5,"[622, 679, 761, 841]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,6,"[774, 679, 913, 842]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,7,"[927, 679, 1065, 842]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,8,"[1078, 679, 1216, 842]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,9,"[1229, 679, 1368, 842]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,5,10,"[1380, 679, 1519, 841]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,1,"[17, 858, 156, 1023]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,2,"[168, 858, 306, 1023]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,3,"[318, 858, 457, 1023]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,4,"[471, 858, 609, 1023]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,5,"[622, 858, 761, 1022]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,6,"[774, 858, 914, 1022]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,7,"[927, 858, 1065, 1022]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,8,"[1078, 858, 1216, 1022]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,9,"[1229, 858, 1367, 1022]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,6,10,"[1380, 858, 1518, 1022]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,1,"[17, 1036, 157, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,2,"[168, 1036, 306, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,3,"[318, 1036, 457, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,4,"[470, 1035, 610, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,5,"[622, 1035, 761, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,6,"[774, 1035, 914, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,7,"[926, 1036, 1065, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,8,"[1078, 1035, 1216, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,9,"[1229, 1035, 1368, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,7,10,"[1380, 1036, 1519, 1197]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,1,"[18, 1212, 156, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,2,"[169, 1212, 306, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,3,"[319, 1212, 458, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,4,"[471, 1212, 609, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,5,"[622, 1212, 762, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,6,"[774, 1212, 914, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,7,"[927, 1212, 1065, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,8,"[1078, 1212, 1216, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,9,"[1229, 1212, 1368, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
09-1000263630.png,8,10,"[1380, 1212, 1518, 1382]",excluded,,style_or_near_duplicate: 葉・地面・水面の描写差。基準の土地・樹木・水場を優先
10-1000263629.png,1,1,"[18, 23, 155, 172]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
10-1000263629.png,1,2,"[168, 23, 305, 172]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
10-1000263629.png,1,3,"[319, 23, 457, 172]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
10-1000263629.png,1,4,"[472, 23, 609, 172]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
10-1000263629.png,1,5,"[623, 23, 761, 172]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
10-1000263629.png,1,6,"[774, 23, 913, 172]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
10-1000263629.png,1,7,"[927, 23, 1065, 172]",excluded,,near_duplicate_or_alternative: 同用途・近似構図の候補を整理し、代表を採用
