id,name_ja,direction,phase,file,frame_size,anchor_px,alpha_bbox,source_sheet,source_cell_xyxy,source_row,source_column,operation,mirrored,scale_applied,motion_authenticity,edge_cleanup
staff_021,staff_021,up,A,sprites/staff_021_up_A.png,"[160, 160]","[80, 154]","[51, 62, 109, 154]",source_sheets/staff_sheet_3_of_4.png,"[1184, 329, 1316, 424]",3,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 292, 'interior_unchanged': True}"
staff_021,staff_021,up,B,sprites/staff_021_up_B.png,"[160, 160]","[80, 154]","[51, 62, 109, 154]",source_sheets/staff_sheet_3_of_4.png,"[1324, 329, 1460, 424]",3,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 280, 'interior_unchanged': True}"
staff_022,staff_022,down,A,sprites/staff_022_down_A.png,"[160, 160]","[80, 154]","[49, 66, 111, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 432, 459, 522]",4,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 272, 'interior_unchanged': True}"
staff_022,staff_022,down,B,sprites/staff_022_down_B.png,"[160, 160]","[80, 154]","[49, 67, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 432, 613, 522]",4,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 277, 'interior_unchanged': True}"
staff_022,staff_022,left,A,sprites/staff_022_left_A.png,"[160, 160]","[80, 154]","[51, 67, 110, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 432, 755, 522]",4,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 289, 'interior_unchanged': True}"
staff_022,staff_022,left,B,sprites/staff_022_left_B.png,"[160, 160]","[80, 154]","[52, 67, 109, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 432, 1176, 522]",4,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 253, 'interior_unchanged': True}"
staff_022,staff_022,right,A,sprites/staff_022_right_A.png,"[160, 160]","[80, 154]","[52, 67, 109, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 432, 1036, 522]",4,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 236, 'interior_unchanged': True}"
staff_022,staff_022,right,B,sprites/staff_022_right_B.png,"[160, 160]","[80, 154]","[52, 67, 109, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 432, 1176, 522]",4,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 252, 'interior_unchanged': True}"
staff_022,staff_022,up,A,sprites/staff_022_up_A.png,"[160, 160]","[80, 154]","[49, 67, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[1184, 432, 1316, 522]",4,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 280, 'interior_unchanged': True}"
staff_022,staff_022,up,B,sprites/staff_022_up_B.png,"[160, 160]","[80, 154]","[49, 67, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[1324, 432, 1460, 522]",4,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 254, 'interior_unchanged': True}"
staff_023,staff_023,down,A,sprites/staff_023_down_A.png,"[160, 160]","[80, 154]","[47, 64, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 530, 459, 623]",5,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 320, 'interior_unchanged': True}"
staff_023,staff_023,down,B,sprites/staff_023_down_B.png,"[160, 160]","[80, 154]","[47, 64, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 530, 613, 623]",5,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 287, 'interior_unchanged': True}"
staff_023,staff_023,left,A,sprites/staff_023_left_A.png,"[160, 160]","[80, 154]","[49, 64, 111, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 530, 755, 623]",5,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 303, 'interior_unchanged': True}"
staff_023,staff_023,left,B,sprites/staff_023_left_B.png,"[160, 160]","[80, 154]","[50, 64, 111, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 530, 1176, 623]",5,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 283, 'interior_unchanged': True}"
staff_023,staff_023,right,A,sprites/staff_023_right_A.png,"[160, 160]","[80, 154]","[49, 64, 111, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 530, 1036, 623]",5,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 272, 'interior_unchanged': True}"
staff_023,staff_023,right,B,sprites/staff_023_right_B.png,"[160, 160]","[80, 154]","[50, 64, 111, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 530, 1176, 623]",5,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 288, 'interior_unchanged': True}"
staff_023,staff_023,up,A,sprites/staff_023_up_A.png,"[160, 160]","[80, 154]","[46, 64, 114, 153]",source_sheets/staff_sheet_3_of_4.png,"[1184, 530, 1316, 623]",5,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 325, 'interior_unchanged': True}"
staff_023,staff_023,up,B,sprites/staff_023_up_B.png,"[160, 160]","[80, 154]","[46, 64, 114, 154]",source_sheets/staff_sheet_3_of_4.png,"[1324, 530, 1460, 623]",5,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 297, 'interior_unchanged': True}"
staff_024,staff_024,down,A,sprites/staff_024_down_A.png,"[160, 160]","[80, 154]","[49, 68, 111, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 631, 459, 717]",6,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 249, 'interior_unchanged': True}"
staff_024,staff_024,down,B,sprites/staff_024_down_B.png,"[160, 160]","[80, 154]","[49, 68, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 631, 613, 717]",6,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 232, 'interior_unchanged': True}"
staff_024,staff_024,left,A,sprites/staff_024_left_A.png,"[160, 160]","[80, 154]","[52, 68, 109, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 631, 755, 717]",6,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 234, 'interior_unchanged': True}"
staff_024,staff_024,left,B,sprites/staff_024_left_B.png,"[160, 160]","[80, 154]","[52, 68, 109, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 631, 1176, 717]",6,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 238, 'interior_unchanged': True}"
staff_024,staff_024,right,A,sprites/staff_024_right_A.png,"[160, 160]","[80, 154]","[52, 68, 110, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 631, 1036, 717]",6,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 228, 'interior_unchanged': True}"
staff_024,staff_024,right,B,sprites/staff_024_right_B.png,"[160, 160]","[80, 154]","[51, 68, 108, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 631, 1176, 717]",6,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 241, 'interior_unchanged': True}"
staff_024,staff_024,up,A,sprites/staff_024_up_A.png,"[160, 160]","[80, 154]","[49, 68, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[1184, 631, 1316, 717]",6,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 247, 'interior_unchanged': True}"
staff_024,staff_024,up,B,sprites/staff_024_up_B.png,"[160, 160]","[80, 154]","[49, 68, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[1324, 631, 1460, 717]",6,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 230, 'interior_unchanged': True}"
staff_025,staff_025,down,A,sprites/staff_025_down_A.png,"[160, 160]","[80, 154]","[40, 70, 121, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 725, 459, 812]",7,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 327, 'interior_unchanged': True}"
staff_025,staff_025,down,B,sprites/staff_025_down_B.png,"[160, 160]","[80, 154]","[40, 70, 120, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 725, 613, 812]",7,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 341, 'interior_unchanged': True}"
staff_025,staff_025,left,A,sprites/staff_025_left_A.png,"[160, 160]","[80, 154]","[47, 70, 114, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 725, 755, 812]",7,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 317, 'interior_unchanged': True}"
staff_025,staff_025,left,B,sprites/staff_025_left_B.png,"[160, 160]","[80, 154]","[47, 70, 113, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 725, 1176, 812]",7,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 305, 'interior_unchanged': True}"
staff_025,staff_025,right,A,sprites/staff_025_right_A.png,"[160, 160]","[80, 154]","[47, 69, 113, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 725, 1036, 812]",7,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 295, 'interior_unchanged': True}"
staff_025,staff_025,right,B,sprites/staff_025_right_B.png,"[160, 160]","[80, 154]","[47, 70, 113, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 725, 1176, 812]",7,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 304, 'interior_unchanged': True}"
staff_025,staff_025,up,A,sprites/staff_025_up_A.png,"[160, 160]","[80, 154]","[42, 70, 118, 154]",source_sheets/staff_sheet_3_of_4.png,"[1184, 725, 1316, 812]",7,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 337, 'interior_unchanged': True}"
staff_025,staff_025,up,B,sprites/staff_025_up_B.png,"[160, 160]","[80, 154]","[43, 70, 118, 154]",source_sheets/staff_sheet_3_of_4.png,"[1324, 725, 1460, 812]",7,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 319, 'interior_unchanged': True}"
staff_026,staff_026,down,A,sprites/staff_026_down_A.png,"[160, 160]","[80, 154]","[44, 69, 116, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 820, 459, 908]",8,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 294, 'interior_unchanged': True}"
staff_026,staff_026,down,B,sprites/staff_026_down_B.png,"[160, 160]","[80, 154]","[45, 68, 116, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 820, 613, 908]",8,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 277, 'interior_unchanged': True}"
staff_026,staff_026,left,A,sprites/staff_026_left_A.png,"[160, 160]","[80, 154]","[49, 68, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 820, 755, 908]",8,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 287, 'interior_unchanged': True}"
staff_026,staff_026,left,B,sprites/staff_026_left_B.png,"[160, 160]","[80, 154]","[49, 68, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 820, 1176, 908]",8,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 273, 'interior_unchanged': True}"
staff_026,staff_026,right,A,sprites/staff_026_right_A.png,"[160, 160]","[80, 154]","[49, 69, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 820, 1036, 908]",8,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 264, 'interior_unchanged': True}"
staff_026,staff_026,right,B,sprites/staff_026_right_B.png,"[160, 160]","[80, 154]","[49, 68, 112, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 820, 1176, 908]",8,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 275, 'interior_unchanged': True}"
staff_026,staff_026,up,A,sprites/staff_026_up_A.png,"[160, 160]","[80, 154]","[45, 68, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[1184, 820, 1316, 908]",8,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 293, 'interior_unchanged': True}"
staff_026,staff_026,up,B,sprites/staff_026_up_B.png,"[160, 160]","[80, 154]","[46, 69, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[1324, 820, 1460, 908]",8,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 286, 'interior_unchanged': True}"
staff_027,staff_027,down,A,sprites/staff_027_down_A.png,"[160, 160]","[80, 154]","[44, 63, 117, 154]",source_sheets/staff_sheet_3_of_4.png,"[322, 916, 459, 1011]",9,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 336, 'interior_unchanged': True}"
staff_027,staff_027,down,B,sprites/staff_027_down_B.png,"[160, 160]","[80, 154]","[43, 63, 117, 154]",source_sheets/staff_sheet_3_of_4.png,"[467, 916, 613, 1011]",9,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 305, 'interior_unchanged': True}"
staff_027,staff_027,left,A,sprites/staff_027_left_A.png,"[160, 160]","[80, 154]","[45, 62, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[621, 916, 755, 1011]",9,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 328, 'interior_unchanged': True}"
staff_027,staff_027,left,B,sprites/staff_027_left_B.png,"[160, 160]","[80, 154]","[45, 62, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 916, 1176, 1011]",9,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 326, 'interior_unchanged': True}"
staff_027,staff_027,right,A,sprites/staff_027_right_A.png,"[160, 160]","[80, 154]","[45, 62, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[905, 916, 1036, 1011]",9,5,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 292, 'interior_unchanged': True}"
staff_027,staff_027,right,B,sprites/staff_027_right_B.png,"[160, 160]","[80, 154]","[45, 62, 115, 154]",source_sheets/staff_sheet_3_of_4.png,"[1044, 916, 1176, 1011]",9,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 325, 'interior_unchanged': True}"
staff_027,staff_027,up,A,sprites/staff_027_up_A.png,"[160, 160]","[80, 154]","[46, 62, 115, 153]",source_sheets/staff_sheet_3_of_4.png,"[1184, 916, 1316, 1011]",9,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 354, 'interior_unchanged': True}"
staff_027,staff_027,up,B,sprites/staff_027_up_B.png,"[160, 160]","[80, 154]","[46, 62, 115, 153]",source_sheets/staff_sheet_3_of_4.png,"[1324, 916, 1460, 1011]",9,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 328, 'interior_unchanged': True}"
staff_028,staff_028,down,A,sprites/staff_028_down_A.png,"[160, 160]","[80, 154]","[44, 62, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[307, 139, 447, 237]",1,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 298, 'interior_unchanged': True}"
staff_028,staff_028,down,B,sprites/staff_028_down_B.png,"[160, 160]","[80, 154]","[44, 62, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[455, 139, 597, 237]",1,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 239, 'interior_unchanged': True}"
staff_028,staff_028,left,A,sprites/staff_028_left_A.png,"[160, 160]","[80, 154]","[47, 62, 113, 154]",source_sheets/staff_sheet_4_of_4.png,"[605, 139, 743, 237]",1,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 310, 'interior_unchanged': True}"
staff_028,staff_028,left,B,sprites/staff_028_left_B.png,"[160, 160]","[80, 154]","[47, 63, 113, 154]",source_sheets/staff_sheet_4_of_4.png,"[1039, 139, 1175, 237]",1,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 295, 'interior_unchanged': True}"
staff_028,staff_028,right,A,sprites/staff_028_right_A.png,"[160, 160]","[80, 154]","[47, 62, 113, 154]",source_sheets/staff_sheet_4_of_4.png,"[605, 139, 743, 237]",1,3,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 310, 'interior_unchanged': True}"
staff_028,staff_028,right,B,sprites/staff_028_right_B.png,"[160, 160]","[80, 154]","[47, 63, 113, 154]",source_sheets/staff_sheet_4_of_4.png,"[1039, 139, 1175, 237]",1,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 295, 'interior_unchanged': True}"
staff_028,staff_028,up,A,sprites/staff_028_up_A.png,"[160, 160]","[80, 154]","[45, 62, 116, 154]",source_sheets/staff_sheet_4_of_4.png,"[1183, 139, 1317, 237]",1,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 302, 'interior_unchanged': True}"
staff_028,staff_028,up,B,sprites/staff_028_up_B.png,"[160, 160]","[80, 154]","[45, 62, 116, 154]",source_sheets/staff_sheet_4_of_4.png,"[1325, 139, 1459, 237]",1,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 266, 'interior_unchanged': True}"
staff_029,staff_029,down,A,sprites/staff_029_down_A.png,"[160, 160]","[80, 154]","[43, 60, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[307, 245, 447, 342]",2,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 341, 'interior_unchanged': True}"
staff_029,staff_029,down,B,sprites/staff_029_down_B.png,"[160, 160]","[80, 154]","[43, 60, 118, 154]",source_sheets/staff_sheet_4_of_4.png,"[455, 245, 597, 342]",2,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 308, 'interior_unchanged': True}"
staff_029,staff_029,left,A,sprites/staff_029_left_A.png,"[160, 160]","[80, 154]","[47, 62, 114, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 245, 743, 342]",2,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 335, 'interior_unchanged': True}"
staff_029,staff_029,left,B,sprites/staff_029_left_B.png,"[160, 160]","[80, 154]","[47, 61, 113, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 245, 1175, 342]",2,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 340, 'interior_unchanged': True}"
staff_029,staff_029,right,A,sprites/staff_029_right_A.png,"[160, 160]","[80, 154]","[47, 62, 114, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 245, 743, 342]",2,3,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 336, 'interior_unchanged': True}"
staff_029,staff_029,right,B,sprites/staff_029_right_B.png,"[160, 160]","[80, 154]","[47, 61, 113, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 245, 1175, 342]",2,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 340, 'interior_unchanged': True}"
staff_029,staff_029,up,A,sprites/staff_029_up_A.png,"[160, 160]","[80, 154]","[44, 60, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[1183, 245, 1317, 342]",2,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 349, 'interior_unchanged': True}"
staff_029,staff_029,up,B,sprites/staff_029_up_B.png,"[160, 160]","[80, 154]","[43, 60, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[1325, 245, 1459, 342]",2,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 334, 'interior_unchanged': True}"
staff_030,staff_030,down,A,sprites/staff_030_down_A.png,"[160, 160]","[80, 154]","[43, 55, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[307, 350, 447, 450]",3,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 311, 'interior_unchanged': True}"
staff_030,staff_030,down,B,sprites/staff_030_down_B.png,"[160, 160]","[80, 154]","[44, 56, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[455, 350, 597, 450]",3,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 305, 'interior_unchanged': True}"
staff_030,staff_030,left,A,sprites/staff_030_left_A.png,"[160, 160]","[80, 154]","[46, 56, 115, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 350, 743, 450]",3,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 360, 'interior_unchanged': True}"
staff_030,staff_030,left,B,sprites/staff_030_left_B.png,"[160, 160]","[80, 154]","[47, 57, 115, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 350, 1175, 450]",3,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 332, 'interior_unchanged': True}"
staff_030,staff_030,right,A,sprites/staff_030_right_A.png,"[160, 160]","[80, 154]","[46, 56, 115, 153]",source_sheets/staff_sheet_4_of_4.png,"[605, 350, 743, 450]",3,3,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 353, 'interior_unchanged': True}"
staff_030,staff_030,right,B,sprites/staff_030_right_B.png,"[160, 160]","[80, 154]","[46, 57, 114, 153]",source_sheets/staff_sheet_4_of_4.png,"[1039, 350, 1175, 450]",3,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 333, 'interior_unchanged': True}"
staff_030,staff_030,up,A,sprites/staff_030_up_A.png,"[160, 160]","[80, 154]","[44, 57, 117, 152]",source_sheets/staff_sheet_4_of_4.png,"[1183, 350, 1317, 450]",3,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 358, 'interior_unchanged': True}"
staff_030,staff_030,up,B,sprites/staff_030_up_B.png,"[160, 160]","[80, 154]","[43, 57, 117, 153]",source_sheets/staff_sheet_4_of_4.png,"[1325, 350, 1459, 450]",3,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 333, 'interior_unchanged': True}"
staff_031,staff_031,down,A,sprites/staff_031_down_A.png,"[160, 160]","[80, 154]","[45, 57, 116, 154]",source_sheets/staff_sheet_4_of_4.png,"[307, 458, 447, 557]",4,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 331, 'interior_unchanged': True}"
staff_031,staff_031,down,B,sprites/staff_031_down_B.png,"[160, 160]","[80, 154]","[45, 57, 117, 154]",source_sheets/staff_sheet_4_of_4.png,"[455, 458, 597, 557]",4,2,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 303, 'interior_unchanged': True}"
staff_031,staff_031,left,A,sprites/staff_031_left_A.png,"[160, 160]","[80, 154]","[46, 57, 115, 154]",source_sheets/staff_sheet_4_of_4.png,"[605, 458, 743, 557]",4,3,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 340, 'interior_unchanged': True}"
staff_031,staff_031,left,B,sprites/staff_031_left_B.png,"[160, 160]","[80, 154]","[47, 57, 114, 154]",source_sheets/staff_sheet_4_of_4.png,"[1039, 458, 1175, 557]",4,6,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 330, 'interior_unchanged': True}"
staff_031,staff_031,right,A,sprites/staff_031_right_A.png,"[160, 160]","[80, 154]","[46, 57, 115, 154]",source_sheets/staff_sheet_4_of_4.png,"[605, 458, 743, 557]",4,3,crop_background_remove_and_mirror,True,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 342, 'interior_unchanged': True}"
staff_031,staff_031,right,B,sprites/staff_031_right_B.png,"[160, 160]","[80, 154]","[47, 57, 114, 154]",source_sheets/staff_sheet_4_of_4.png,"[1039, 458, 1175, 557]",4,6,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 325, 'interior_unchanged': True}"
staff_031,staff_031,up,A,sprites/staff_031_up_A.png,"[160, 160]","[80, 154]","[45, 57, 115, 154]",source_sheets/staff_sheet_4_of_4.png,"[1183, 458, 1317, 557]",4,7,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 343, 'interior_unchanged': True}"
staff_031,staff_031,up,B,sprites/staff_031_up_B.png,"[160, 160]","[80, 154]","[45, 58, 116, 153]",source_sheets/staff_sheet_4_of_4.png,"[1325, 458, 1459, 557]",4,8,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 354, 'interior_unchanged': True}"
staff_032,staff_032,down,A,sprites/staff_032_down_A.png,"[160, 160]","[80, 154]","[39, 61, 121, 154]",source_sheets/staff_sheet_4_of_4.png,"[307, 565, 447, 664]",5,1,crop_background_remove,False,False,not_original_game_verified,"{'method': 'one_pixel_white_matte_removal', 'removed_pixels': 328, 'interior_unchanged': True}"
